거래소코드,연도,변동성,무위험이자율,시총,종가,유동부채,비유동부채
61970,2020,0.00540946,1.59,6.46E+11,14750,196144481,113069239
62860,2008,0.005166232,3.17,44327776500,5670,6993755,200000
62860,2009,0.004060677,0.37,1.18E+11,14900,9776205,0
62860,2010,0.002752602,0.47,1.27E+11,15700,17617812,55200
62860,2011,0.005830339,0.29,50162936250,6150,61425516,20347551
62860,2012,0.005877519,0.12,56280367500,6900,67454425,461163
62860,2013,0.004566509,0.16,78441939660,7980,50213996,7108912
62860,2014,0.004704925,0.13,67137650110,6830,57592658,9038305
62860,2015,0.004975398,0.25,72347453120,7360,50213611,5813360
62860,2016,0.005224732,0.65,70392493600,7130,10154316,1246200
62860,2017,0.006173057,0.85,54299960000,5500,8905373,1284000
62860,2018,0.007130457,1.76,42847604800,4340,8293706,987500
62860,2019,0.007027324,2.63,49314236400,4995,3782802,1221053
62860,2020,0.006191362,1.59,80956304000,8200,6285948,1124648
62970,2019,0.003278439,2.63,90382476350,9710,11191291,5314980
62970,2020,0.005533647,1.59,61713266550,6630,6400741,10525993
63080,2009,0.002493368,0.37,2.03E+11,36800,3966125,1990088
63080,2010,0.001662516,0.47,1.51E+11,27350,4193106,1475706
63080,2011,0.001501824,0.29,3.77E+11,68100,7989071,1619805
63080,2012,0.000722669,0.12,5.6E+11,100800,6455549,2171680
63080,2013,0.000930223,0.16,2.98E+11,45700,11558728,1163103
63080,2014,0.000775226,0.13,7.87E+11,120700,28242552,4534248
63080,2015,0.000672496,0.25,5.05E+11,77500,65574476,53960842
63080,2016,0.000828049,0.65,3.18E+11,48700,43503800,47699738
63080,2017,0.000926535,0.85,6.09E+11,92300,56423583,37128886
63080,2018,0.000972865,1.76,3.59E+11,54400,66880114,43330193
63080,2019,0.001365747,2.63,2E+11,30250,75408194,69079930
63080,2020,0.001880402,1.59,2.43E+11,36850,112392612,41746483
63170,2008,0.011190462,3.17,36795000000,2230,7068877,476953
63170,2009,0.010812767,0.37,46200000000,2800,8181387,1466055
63170,2010,0.008435532,0.47,77580600000,4650,12792121,4353828
63170,2011,0.009032813,0.29,46049775000,2725,17711415,4597091
63170,2012,0.009629923,0.12,52105900000,3080,14908872,1550591
63170,2013,0.009308534,0.16,56250687500,3325,15209013,1631603
63170,2014,0.008953819,0.13,85095025000,5030,21468521,4326998
63170,2015,0.00344421,0.25,3.67E+11,21700,52141081,6211610
63170,2016,0.00302306,0.65,1.65E+11,9750,54715865,4240726
63170,2017,0.004531929,0.85,1.5E+11,8870,55279479,26770731
63170,2018,0.004277574,1.76,1.49E+11,8800,86546959,40633425
63170,2019,0.005434158,2.63,97106450000,5740,63988526,40233282
63170,2020,0.007880903,1.59,1.26E+11,7440,40761884,41992190
63440,2008,0.010766873,3.17,25400000000,2540,8806112,2491326
63440,2009,0.010235036,0.37,38850000000,3885,7876323,3213386
63440,2010,0.0109708,0.47,26700000000,2670,8078055,3169343
63440,2011,0.011813977,0.29,36900000000,3690,6932661,1932580
63440,2012,0.010256212,0.12,28900000000,2890,5429993,2050056
63440,2013,0.016661878,0.16,13189952315,1195,18351762,1412027
63440,2014,0.020148198,0.13,17289006615,1185,10137570,1394385
63440,2015,0.019228393,0.25,27846982500,1500,8368601,1553820
63440,2016,0.016775615,0.65,60526442500,1580,1614315,1649778
63440,2017,0.018280365,0.85,45777910625,1195,2807414,1367545
63440,2018,0.017573837,1.76,65622488580,1485,4808921,1267519
63440,2019,0.016794327,2.63,91409182620,2030,8342674,3202820
63440,2020,0.018585233,1.59,93417348780,2070,9354431,1646642
63570,2008,0.011782799,3.17,66690000000,2565,22632548,12020183
63570,2009,0.010817831,0.37,72540000000,2790,22528082,6633468
63570,2010,0.009607212,0.47,77740000000,2990,41917784,1363195
63570,2011,0.012647078,0.29,49270000000,1895,42705054,5672351
63570,2012,0.013678589,0.12,50830000000,1955,49371369,2882309
63570,2013,0.012219765,0.16,54501443855,2095,41813741,3832064
63570,2014,0.011024577,0.13,68679623760,2640,38955614,1186207
63570,2015,0.008990936,0.25,1.68E+11,6460,74676527,7917533
63570,2016,0.005930177,0.65,1.6E+11,6140,94847515,10469142
63570,2017,0.004607318,0.85,3.23E+11,12400,166235359,57943811
63570,2018,0.00370707,1.76,3.11E+11,8990,188687412,57180987
63570,2019,0.004791676,2.63,2.66E+11,7800,214027069,79563628
63570,2020,0.006149875,1.59,1.95E+11,5720,225797136,94569081
63760,2017,0.001847608,0.85,1.45E+11,29500,6096787,451173
63760,2018,0.00266062,1.76,62545125000,12750,10161376,416416
63760,2019,0.003646455,2.63,58680475000,11950,5485781,873055
63760,2020,0.004496145,1.59,51560250000,10500,7709086,616024
64090,2008,0.038776938,3.17,8250634995,435,15657692,3666688
64090,2009,0.039151667,0.37,13232958270,510,17754121,4790443
64090,2010,0.037909219,0.47,47816424270,1355,25302946,314500
64090,2011,,0.29,17363813706,414,14901573,0
64090,2012,,0.12,11958183226,682,10585966,659852
64090,2013,,0.16,11765309303,671,8809326,2591552
64090,2014,,0.13,11129201000,500,4652814,92500
64090,2015,,0.25,2.49E+11,10300,13174491,2016242
64090,2016,0.014899632,0.65,41901103570,1570,10265289,107241
64090,2017,0.016718647,0.85,1.42E+11,2790,54726820,22000
64090,2018,0.012890772,1.76,1E+11,1680,89750785,22000
64090,2019,,2.63,60185553390,918,57677566,1017387
64090,2020,,1.59,41617271238,537,32068572,132819
64240,2008,0.014505813,3.17,19980394835,1745,22526232,15458836
64240,2009,0.010642975,0.37,42474094325,3455,26323513,11303820
64240,2010,0.012768404,0.47,34079964765,2695,33175950,1708210
64240,2011,0.010181109,0.29,65379282290,4430,34091879,1342300
64240,2012,0.0104136,0.12,59475961090,4030,14331380,1438832
64240,2013,0.011744907,0.16,39330877495,2665,23311555,4033194
64240,2014,0.007447605,0.13,2.01E+11,8340,40035202,3750934
64240,2015,0.006028265,0.25,2E+11,6410,22197835,750539
64240,2016,0.004300822,0.65,5.67E+11,17600,31400940,395497
64240,2017,0.004181471,0.85,4.69E+11,14550,14559977,178830
64240,2018,0.005590279,1.76,1.49E+11,4615,20181618,48078
64240,2019,0.007729168,2.63,1.54E+11,4665,9395815,188902
64240,2020,0.010192163,1.59,99615215560,3010,12255265,228223
64260,2008,0.015339495,3.17,23389436370,1455,22848904,968484
64260,2009,0.010803002,0.37,3.59E+11,21400,29678411,615628
64260,2010,0.002978854,0.47,2.26E+11,12900,73108415,587541
64260,2011,0.005336198,0.29,1.39E+11,7930,131646539,21207552
64260,2012,0.00497384,0.12,2.05E+11,11150,186555574,7538205
64260,2013,0.004102949,0.16,1.92E+11,9410,188401485,12941941
64260,2014,0.004603615,0.13,1.71E+11,8100,164535371,14526221
64260,2015,0.004303592,0.25,1.92E+11,8850,134801818,57733413
64260,2016,0.005950157,0.65,2.27E+11,5360,205166037,39484913
64260,2017,0.006292013,0.85,2.52E+11,5290,250696677,36433018
64260,2018,0.00750359,1.76,1.92E+11,3525,176298488,119821693
64260,2019,0.009520636,2.63,1.95E+11,3165,143499328,168746250
64260,2020,0.009253575,1.59,3.33E+11,4830,233412673,103112427
64290,2011,0.007420793,0.29,47985104910,5270,7948165,5276663
64290,2012,0.007831961,0.12,39456558570,4290,11628037,8807253
64290,2013,0.006748565,0.16,58695944560,6320,10829250,7470030
64290,2014,0.008853917,0.13,27769125670,2990,10745780,5660917
64290,2015,0.009206432,0.25,29682613935,3195,5702842,4255628
64290,2016,0.009093364,0.65,37455187000,3850,8572041,1416271
64290,2017,0.007945346,0.85,63279157590,5730,11719037,1836958
64290,2018,0.008517652,1.76,47707846560,4320,11125178,2676803
64290,2019,0.006581632,2.63,61372313800,4900,17405917,2940455
64290,2020,0.005174681,1.59,1.98E+11,15700,19127347,2824355
64480,2008,0.021560254,3.17,11574062500,1295,4260971,121489
64480,2009,0.01557197,0.37,34007187500,3805,6845346,27106
64480,2010,0.010066042,0.47,25963437500,2905,7634135,246051
64480,2011,0.01102052,0.29,25868625000,3030,6801522,371418
64480,2012,0.010445492,0.12,28771375000,3370,8177086,656488
64480,2013,0.009840305,0.16,32510800000,2720,10564044,115593
64480,2014,0.007978258,0.13,48945487500,4095,10935438,2360379
64480,2015,0.007838992,0.25,65141125000,5450,17056714,1748546
64480,2016,0.006124185,0.65,82830825000,6930,12257921,1222223
64480,2017,0.005387834,0.85,72073575000,6030,8399226,413547
64480,2018,0.009020846,1.76,35439162500,2965,16139355,539338
64480,2019,0.009189038,2.63,36395362500,3045,7776369,1598096
64480,2020,0.011636565,1.59,44881637500,3755,7888225,1048133
64510,2018,0.005529398,1.76,1.4E+11,11050,30133167,34857225
64510,2019,0.007261053,2.63,59790846425,4475,52776334,9752797
64510,2020,0.017989822,1.59,40704702200,1525,41929980,4793592
64520,2008,0.019627792,3.17,16792597815,1295,20454572,8195806
64520,2009,0.014682808,0.37,46784730390,3270,23487484,16516416
64520,2010,0.012188527,0.47,47741852220,2460,58371680,16496378
64520,2011,0.024393861,0.29,35522063379,999,66973934,18487036
64520,2012,0.023770012,0.12,48713940770,1370,44792813,26688105
64520,2013,0.020545022,0.16,47647212140,1340,70591728,7890211
64520,2014,0.020081743,0.13,47974415565,1205,62040254,12214957
64520,2015,0.020152691,0.25,1.92E+11,3415,48999884,16390697
64520,2016,0.013581272,0.65,1.08E+11,1670,54879259,5334945
64520,2017,0.016402955,0.85,1.05E+11,1580,50711261,2889025
64520,2018,,1.76,,,61318109,1493095
64550,2008,0.017281447,3.17,17592500000,1550,17058350,8447815
64550,2009,0.011859527,0.37,66170500000,5830,23760672,5786201
64550,2010,0.007831781,0.47,59018353350,4925,9435152,14092628
64550,2011,0.010204063,0.29,54920719260,4380,13215755,19578275
64550,2012,0.006763104,0.12,1.2E+11,9580,25450583,11258164
64550,2013,0.003268365,0.16,1.43E+11,11000,34317730,6079506
64550,2014,0.004367347,0.13,1.03E+11,7320,31236985,5920647
64550,2015,0.004566878,0.25,1.51E+11,9870,30810069,6643941
64550,2016,0.00412477,0.65,1.19E+11,7370,26085667,11509055
64550,2017,0.006589907,0.85,1.86E+11,9000,20203385,11346212
64550,2018,0.004511005,1.76,1.53E+11,7430,24242918,7527275
64550,2019,0.004974327,2.63,1.51E+11,6790,36028671,14452040
64550,2020,0.00426185,1.59,4.46E+11,17750,35143405,8062682
64760,2008,0.006088183,3.17,65380000000,5600,6433569,43293
64760,2009,0.004756556,0.37,1.04E+11,8950,4020759,62039
64760,2010,0.003682867,0.47,1.56E+11,13350,18102331,593815
64760,2011,0.002905029,0.29,1.79E+11,15300,12109072,3036501
64760,2012,0.004103799,0.12,83126000000,7120,6185504,2719953
64760,2013,0.004182515,0.16,88379750000,7570,3812729,2336948
64760,2014,0.004162812,0.13,98653750000,8450,7073539,1707454
64760,2015,0.002753486,0.25,3.11E+11,26650,8697394,657351
64760,2016,0.001517724,0.65,3.78E+11,32350,17229128,313931
64760,2017,0.001226739,0.85,8.99E+11,77000,22814803,525893
64760,2018,0.000929555,1.76,4.72E+11,40400,29464497,536959
64760,2019,0.000980823,2.63,7.69E+11,65900,29769168,642440
64760,2020,0.000757988,1.59,1.46E+12,125300,36813969,1300215
64800,2008,0.010913397,3.17,24746985000,3485,8774095,94677
64800,2009,0.009481168,0.37,32842125000,4625,8776269,206241
64800,2010,0.007321392,0.47,33907275000,4775,8467352,657130
64800,2011,0.008815757,0.29,28155465000,3965,9596820,1138430
64800,2012,0.007288038,0.12,29291625000,4125,6530060,1428237
64800,2013,0.007434245,0.16,30285765000,4265,3436104,1644128
64800,2014,0.007425368,0.13,30995865000,4365,4688245,1346512
64800,2015,0.006122572,0.25,1.03E+11,14550,12626144,1308397
64800,2016,0.006978069,0.65,1.45E+11,4070,31992156,1619639
64800,2017,0.009068996,0.85,1.84E+11,3405,198781355,95492467
64800,2018,0.012140538,1.76,1.13E+11,1835,74972160,2844258
64800,2019,0.019299626,2.63,1.08E+11,1520,50403291,4694470
64800,2020,,1.59,1.11E+11,1410,44598521,7175961
64820,2008,0.004134168,3.17,78300000000,8700,42209564,18156074
64820,2009,0.003703587,0.37,1.13E+11,12500,35909153,18024316
64820,2010,0.004295195,0.47,69750000000,7750,50442564,3092743
64820,2011,0.006207918,0.29,40500000000,4500,51158627,17978951
64820,2012,0.007267812,0.12,36765000000,4085,60085238,19472939
64820,2013,0.007343274,0.16,42300000000,4700,70332944,34781057
64820,2014,0.010585191,0.13,32197487520,1760,67321325,1314923
64820,2015,0.012937682,0.25,45742552440,2470,65390618,1010022
64820,2016,0.012429317,0.65,58335643800,3150,67318070,1240564710
64820,2017,0.010244093,0.85,65486878600,2860,61188469,1090378203
64820,2018,0.01156638,1.76,47227860050,1850,107230905,1929230296
64820,2019,0.013350704,2.63,57148570990,2170,47507859,1709653399
64820,2020,0.010527642,1.59,1.58E+11,5170,55129489,1812299613
64850,2020,0.005380744,1.59,1.08E+11,8960,7122719,5274624
65060,2008,0.073476684,3.17,11941767775,175,71998288,1712403
65060,2009,0.063854215,0.37,,,62145883,1949951
65060,2010,0.034703552,0.47,38807271120,1185,72221396,1314159
65060,2011,0.020028311,0.29,1.54E+11,4020,39705297,1472245
65060,2012,0.012400053,0.12,93950737660,2210,50705915,1609052
65060,2013,0.015426322,0.16,53303490000,1250,64639671,5467376
65060,2014,0.020006507,0.13,49779606660,1095,75823589,5859905
65060,2015,0.021787216,0.25,74801157060,1410,70794144,6261290
65060,2016,0.014089116,0.65,5.75E+11,7670,53089994,4868360
65060,2017,0.014417318,0.85,2.32E+11,2365,80284296,4541196
65060,2018,0.015880665,1.76,1.62E+11,1650,106522491,3546487
65060,2019,0.021116796,2.63,1.2E+11,1220,93511985,7161892
65060,2020,0.021616804,1.59,1.04E+11,1065,91815069,6128761
65130,2008,0.007934918,3.17,56658000000,3990,37582983,10219876
65130,2009,0.006207964,0.37,1.22E+11,8500,46242498,10619341
65130,2010,0.005172971,0.47,1.15E+11,8000,80107961,1870660
65130,2011,0.006378912,0.29,83088530200,5590,77012265,1811527
65130,2012,0.006580963,0.12,74764813400,5030,70123439,6404484
65130,2013,0.006257041,0.16,63171065000,4250,55501369,10681910
65130,2014,0.006918341,0.13,65772226500,4425,52691204,8260500
65130,2015,0.006741631,0.25,92822053170,5810,72990495,6219497
65130,2016,0.005841733,0.65,1.11E+11,6920,64066521,3008900
65130,2017,0.005085039,0.85,1.09E+11,6810,176556209,11529898
65130,2018,0.005252086,1.76,1.13E+11,7070,240988907,12091808
65130,2019,0.004470264,2.63,1.61E+11,10050,213985021,8602070
65130,2020,0.004617893,1.59,1.65E+11,10350,261079585,8146244
65150,2008,0.010897371,3.17,9224268000,2195,5199615,10902125
65150,2009,0.011687311,0.37,1.56E+11,2400,35715569,2593497
65150,2010,0.014554286,0.47,1.2E+11,1840,32755002,20418392
65150,2011,0.020090567,0.29,73772884360,1135,61993268,2736831
65150,2012,0.018727241,0.12,1.06E+11,1630,46584377,3663398
65150,2013,0.016377455,0.16,1.02E+11,1565,37961687,5658173
65150,2014,0.013011531,0.13,2.82E+11,3555,33068288,4662521
65150,2015,0.009668791,0.25,2.68E+11,3320,48023772,14082739
65150,2016,0.01247971,0.65,1.51E+11,1865,58587493,13579002
65150,2017,0.015516883,0.85,,,51970023,3792650
65150,2020,0.025849077,1.59,1.37E+11,1100,21299038,6159793
65170,2008,0.011014529,3.17,20066177500,2305,44708797,14251681
65170,2009,0.016004364,0.37,12400143470,1045,30951099,6854421
65170,2010,,0.47,37687277760,1720,33764156,3646946
65170,2011,0.01467641,0.29,48327170580,1865,33468152,4877851
65170,2012,0.016996505,0.12,41143311260,1510,34003770,1693001
65170,2013,0.020792437,0.16,37097149830,1235,32042170,2515428
65170,2014,0.019548078,0.13,39290447700,1140,26655885,2506187
65170,2015,0.014919771,0.25,1.58E+11,4155,13724114,16822268
65170,2016,0.013368202,0.65,74516889375,1875,18941777,25409314
65170,2017,0.01555507,0.85,64382592420,1620,37546241,2945544
65170,2018,0.015296269,1.76,95152010790,1545,30174432,2094669
65170,2019,0.017474912,2.63,87906555500,1420,16657699,21559222
65170,2020,0.018428887,1.59,1.46E+11,1675,31731124,29677015
65350,2008,0.009856418,3.17,36000000000,3000,51143669,14821739
65350,2009,0.007362719,0.37,93600000000,7800,68426231,20046208
65350,2010,0.00437809,0.47,96000000000,8000,102585161,48433866
65350,2011,0.012850433,0.29,50400000000,2520,118672766,66762793
65350,2012,0.011386055,0.12,64800000000,3240,107886842,53132300
65350,2013,0.009881524,0.16,47000000000,2350,106114862,74687360
65350,2014,0.011066985,0.13,45800000000,2290,134292951,51480264
65350,2015,0.009533328,0.25,84947464150,4175,156519621,63165929
65350,2016,0.008717082,0.65,64338880890,3130,177962567,60243352
65350,2017,0.008268981,0.85,1.25E+11,5660,163876919,52503151
65350,2018,0.008465442,1.76,74990617065,3395,151618722,57958679
65350,2019,0.009361245,2.63,84619853500,3500,167089952,47789803
65350,2020,0.010449676,1.59,2.91E+11,10600,212480949,36883555
65370,2020,0.003803171,1.59,78160873050,17550,5639953,11177616
65420,2008,0.107964413,3.17,,,12589384,513332
65420,2009,0.056335182,0.37,3909979920,280,5638630,1294966
65420,2010,0.03389959,0.47,1.51E+11,2520,18713951,173413
65420,2011,,0.29,96079865600,1600,16367586,7271414
65420,2012,0.016584161,0.12,90975622740,1515,7521585,13746423
65420,2013,,0.16,28523710100,475,6532056,13404628
65420,2014,,0.13,51642927760,860,12491407,7194972
65420,2015,,0.25,53044090700,1060,4498901,6238666
65420,2016,0.019278505,0.65,1.02E+11,2045,15479101,2238998
65420,2017,,0.85,45170500725,855,11218999,2518703
65420,2018,,1.76,29426864215,557,9516648,954758
65420,2019,,2.63,,,1500613,30355
65440,2008,0.023515203,3.17,8740580500,905,13107811,859436
65440,2009,0.021002372,0.37,26946099000,2790,17276741,1547657
65440,2010,0.013990144,0.47,20185429000,2090,10029977,2700265
65440,2011,0.019544099,0.29,13328178000,1380,16778946,3631291
65440,2012,0.014290968,0.12,16467060500,1705,23502681,8459106
65440,2013,0.015906387,0.16,15742703000,1630,18758252,12242416
65440,2014,0.013536918,0.13,30857629500,3195,32642118,5822078
65440,2015,0.01230856,0.25,24177532050,2385,27163243,10426226
65440,2016,0.011601162,0.65,46436060800,3040,20099141,7324032
65440,2017,0.011129605,0.85,39333176500,2575,21175426,8428011
65440,2018,0.016375977,1.76,37912277800,1390,20392183,5504397
65440,2019,0.018238556,2.63,40912530000,1500,19543043,5098165
65440,2020,0.021328825,1.59,38730528400,1420,21286589,3100777
65450,2008,0.017654168,3.17,28132500000,1550,7443688,4739469
65450,2009,0.014487798,0.37,61372500000,2505,19805629,3941128
65450,2010,0.010478679,0.47,68967500000,2815,17837937,3541289
65450,2011,0.017250653,0.29,40180000000,1640,13063842,3870720
65450,2012,0.017212646,0.12,35525000000,1450,8467464,4352554
65450,2013,0.017020157,0.16,41895000000,1710,10773456,4445532
65450,2014,0.014554344,0.13,37362500000,1525,12483723,6285422
65450,2015,0.014783274,0.25,49612500000,2025,11880729,14071805
65450,2016,0.011753035,0.65,81585000000,3330,13978659,12601183
65450,2017,0.008985564,0.85,97020000000,3960,17941512,9797662
65450,2018,0.011711199,1.76,55737500000,2275,14154286,16409229
65450,2019,0.011063424,2.63,89126415560,3380,46805840,6722660
65450,2020,0.009989486,1.59,1.96E+11,6840,53670024,6806349
65500,2008,0.008726097,3.17,20904758700,3290,10919941,3436779
65500,2009,0.011666016,0.37,35311710900,3030,14842966,13930149
65500,2010,0.011898621,0.47,27257083705,2165,34801626,5970458
65500,2011,0.029453129,0.29,,,26192796,871555
65500,2012,0.021985501,0.12,13879827845,1235,24695854,2094641
65500,2013,0.02000843,0.16,13236553430,1090,26534225,282822
65500,2014,,0.13,14614793820,660,26229465,493384
65500,2015,,0.25,25908043590,1170,31258655,791440
65500,2016,,0.65,52665063270,1010,43249182,16414570
65500,2017,,0.85,38248781169,647,35038787,17728647
65500,2018,,1.76,54504771330,465,43351217,6243264
65500,2019,,2.63,45479250056,388,45479989,12028518
65500,2020,,1.59,95764297154,817,51514659,19434423
65510,2008,0.015401782,3.17,15730371000,1730,9568030,6567772
65510,2009,0.009483428,0.37,39787006000,4270,8255557,7106137
65510,2010,0.008303836,0.47,46603650000,4850,11215332,7854137
65510,2011,0.006485008,0.29,1.26E+11,12350,14881635,1557025
65510,2012,0.003922977,0.12,1.55E+11,14800,15564601,2989030
65510,2013,0.002615707,0.16,1.6E+11,15250,18673426,17662132
65510,2014,0.003204402,0.13,1.78E+11,16900,22577727,19135251
65510,2015,0.002728568,0.25,1.82E+11,15400,17729767,22610949
65510,2016,0.00293589,0.65,1.62E+11,13650,26629800,30205422
65510,2017,0.003136784,0.85,1.59E+11,13350,26333071,30391037
65510,2018,0.003795536,1.76,95657111550,8050,25502315,26359386
65510,2019,0.004037352,2.63,98984315430,8330,34478032,22987268
65510,2020,0.004982326,1.59,88527388950,7450,51059599,19724340
65530,2008,0.005746721,3.17,24791340000,4690,17974071,38559555
65530,2009,0.00591968,0.37,35521920000,6720,34900065,40409703
65530,2010,0.004713821,0.47,34306140000,6490,43898331,38902278
65530,2011,0.005037925,0.29,31874580000,6030,77115279,37385026
65530,2012,0.004186588,0.12,44560980000,8430,106189888,39383844
65530,2013,0.003552873,0.16,53388600000,10100,94543242,44422929
65530,2014,0.00343164,0.13,88804800000,16800,123591712,33106049
65530,2015,0.002430067,0.25,76118400000,14400,90215757,31943160
65530,2016,0.00265523,0.65,81933000000,15500,46224435,27950364
65530,2017,0.002510655,0.85,79290000000,15000,45328724,14019110
65530,2018,0.012125231,1.76,1.33E+11,2520,45925311,15042046
65530,2019,0.009537168,2.63,1.73E+11,3280,69311698,10456314
65530,2020,0.008803953,1.59,2.37E+11,4490,63112071,11248405
65560,2008,0.009798531,3.17,13819822100,3115,5593953,4175612
65560,2009,0.01189349,0.37,11756831000,2650,7282490,3094055
65560,2010,0.013000381,0.47,14884591700,3355,8548555,3625000
65560,2011,0.021174827,0.29,12197812950,1350,7558961,3757637
65560,2012,0.015116147,0.12,24448237485,2215,10689847,165336
65560,2013,0.014295501,0.16,39745113370,3070,4735182,2050742
65560,2014,0.015646599,0.13,28309965530,1870,6698866,2558966
65560,2015,0.010511076,0.25,1.09E+11,4525,2888372,3653548
65560,2016,0.010438459,0.65,68715872720,2530,566537,834271
65560,2017,0.012017499,0.85,89717314560,8480,63919630,1431517
65560,2018,0.004198708,1.76,1.35E+11,9050,47721489,632800
65560,2019,0.004564321,2.63,,,29894162,5429636
65560,2020,0.006503428,1.59,91481312500,5300,51959418,8153583
65570,2008,0.008044717,3.17,37092000000,4215,21523456,1093500
65570,2009,0.00618805,0.37,62216000000,7070,14156024,332640
65570,2010,0.005057708,0.47,55352000000,6290,9880129,250000
65570,2011,0.005498046,0.29,51920000000,5900,9715903,767597
65570,2012,0.005278086,0.12,63096000000,7170,11183560,0
65570,2013,0.004386407,0.16,75328000000,8560,4566753,3325000
65570,2014,0.004059042,0.13,80256000000,9120,7542718,4917814
65570,2015,0.003947095,0.25,72776000000,8270,5973162,3588581
65570,2016,0.004090564,0.65,78144000000,8880,6469226,2478000
65570,2017,0.003680682,0.85,77968000000,8860,5988934,1402000
65570,2018,0.005156763,1.76,47168000000,5360,10134453,526000
65570,2019,0.006159507,2.63,52272000000,5940,11038603,0
65570,2020,0.00592963,1.59,66264000000,7530,14745838,10843933
65650,2008,0.018512354,3.17,28326863520,1440,3808707,130180
65650,2009,0.015570384,0.37,1.02E+11,4900,4240574,105382
65650,2010,0.009449724,0.47,1.08E+11,4375,2428185,394571
65650,2011,0.007219388,0.29,2.03E+11,8240,423012,420032
65650,2012,0.008041579,0.12,90554875510,3670,218286,811991
65650,2013,0.008877949,0.16,77107353125,3125,259274,975142
65650,2014,0.010370852,0.13,62302741325,2525,389434,1151442
65650,2015,0.009431795,0.25,85866748440,3480,419759,6620805
65650,2016,0.008237044,0.65,1.18E+11,4440,1627909,551754
65650,2017,0.008007349,0.85,1.45E+11,5440,785289,708476
65650,2018,0.006818264,1.76,1.4E+11,4755,1548480,825461
65650,2019,0.00696795,2.63,1.38E+11,4700,1025879,743808
65650,2020,0.0098935,1.59,1.48E+11,3985,17406507,1954180
65660,2016,0.00194359,0.65,1.77E+11,23700,618699,785386
65660,2017,0.00205538,0.85,3.66E+11,46000,6475935,5053978
65660,2018,0.000758486,1.76,5.97E+11,70700,33421999,11946413
65660,2019,0.001177521,2.63,3.71E+11,42900,14978250,1221866
65660,2020,0.001345524,1.59,5.67E+11,62300,11689789,1447254
65680,2008,0.005565808,3.17,48920398400,5360,24420548,1123460
65680,2009,0.003684443,0.37,2.03E+11,22200,36390050,2438846
65680,2010,0.001879526,0.47,3.3E+11,33200,42912745,870290
65680,2011,0.002446328,0.29,2.31E+11,23250,45362830,284792
65680,2012,0.001963489,0.12,2.76E+11,27750,45192310,0
65680,2013,0.002164586,0.16,1.6E+11,16100,45938249,0
65680,2014,0.003145967,0.13,1.41E+11,14200,52486016,0
65680,2015,0.002774328,0.25,1.69E+11,17000,57082656,12560
65680,2016,0.002718354,0.65,1.67E+11,16850,59983537,0
65680,2017,0.002691208,0.85,1.3E+11,13050,53629951,0
65680,2018,0.003636983,1.76,79175733400,7970,52144829,0
65680,2019,0.003818552,2.63,83447448000,8400,61146553,770936
65680,2020,0.003187172,1.59,3.92E+11,39450,63738656,802646
65690,2008,0.006869521,3.17,64935000000,5550,14628272,0
65690,2009,0.004591765,0.37,1.1E+11,9390,21805028,109804
65690,2010,0.004947011,0.47,72072000000,6160,18639039,278505
65690,2011,0.007921159,0.29,44928000000,3840,18845489,259759
65690,2012,0.008232297,0.12,51012000000,4360,13437878,5602774
65690,2013,0.007644653,0.16,44401500000,3795,13050049,7340244
65690,2014,0.009007257,0.13,33462000000,2860,14127595,1700000
65690,2015,0.008128247,0.25,63457290000,5050,9657563,1206745
65690,2016,0.007623068,0.65,52954437880,3880,12295420,700000
65690,2017,0.00771654,0.85,45475560000,3280,16341066,13196704
65690,2018,0.008750189,1.76,44613411255,3195,26523588,0
65690,2019,0.009071542,2.63,39656365560,2840,24061944,11183154
65690,2020,0.012838068,1.59,40284723465,2885,25280002,8654375
65710,2008,0.00640103,3.17,38058500000,7390,19205886,1917097
65710,2009,0.004636804,0.37,38522000000,7480,10275300,1947154
65710,2010,0.005118435,0.47,33526500000,6510,4219152,577131
65710,2011,0.005304044,0.29,34453500000,6690,4219459,552387
65710,2012,0.005335009,0.12,38110000000,7400,3850170,345319
65710,2013,0.005303471,0.16,28376500000,5510,3319619,401199
65710,2014,0.004731197,0.13,41045500000,7970,8362643,624380
65710,2015,0.004006584,0.25,52787500000,10250,12158825,1274867
65710,2016,0.003614492,0.65,59482500000,11550,20328669,734455
65710,2017,0.003084346,0.85,73387500000,14250,15198944,1443936
65710,2018,0.003105206,1.76,60512500000,11750,16115864,471900
65710,2019,0.002250107,2.63,1.21E+11,23400,16996175,1162037
65710,2020,0.002144918,1.59,1.12E+11,21700,16197244,504773
65770,2008,0.015501901,3.17,22020000000,1835,23747875,8978632
65770,2009,0.014624548,0.37,41160000000,3430,20593461,17601848
65770,2010,0.009980746,0.47,84600000000,7050,24882356,15190170
65770,2011,0.006422182,0.29,1.08E+11,8960,32617840,18238896
65770,2012,0.006236615,0.12,53280000000,4440,35369048,30083700
65770,2013,0.009290325,0.16,30000000000,2500,55642253,18007511
65770,2014,0.012171129,0.13,26580000000,2215,78512859,5783942
65770,2015,0.012865658,0.25,31800000000,2650,46010305,5057657
65770,2016,0.014817381,0.65,38823245475,2165,32454189,2769406
65770,2017,0.016201937,0.85,33997445750,1805,30377183,892066
65770,2018,0.014105931,1.76,35315906250,1875,9197370,758726
65770,2019,0.011573979,2.63,52173365500,2770,4737880,691174
