회사명,거래소코드,회계년도,기사단어개수,유사도,부도1년,부도2년,부도3년
메디프론디비티,65650,2017,1,0.317002088,0,0,0
메디프론디비티,65650,2018,1,0.288428187,0,0,0
메디프론디비티,65650,2019,0,0.0,0,0,0
메디프론디비티,65650,2020,1,0.273830295,0,0,0
안트로젠,65660,2017,0,0.0,0,0,0
안트로젠,65660,2018,4,0.468715519,0,0,0
안트로젠,65660,2019,0,0.0,0,0,0
안트로젠,65660,2020,4,0.695051864,0,0,0
우주일렉트로닉스,65680,2008,2,0.241828337,0,0,0
우주일렉트로닉스,65680,2009,0,0.0,0,0,0
우주일렉트로닉스,65680,2010,2,0.309656531,0,0,0
우주일렉트로닉스,65680,2011,0,0.0,0,0,0
우주일렉트로닉스,65680,2012,1,0.299421817,0,0,0
우주일렉트로닉스,65680,2013,0,0.0,0,0,0
우주일렉트로닉스,65680,2014,3,0.261605233,0,0,0
우주일렉트로닉스,65680,2015,0,0.0,0,0,0
우주일렉트로닉스,65680,2016,0,0.0,0,0,0
우주일렉트로닉스,65680,2017,2,0.25164929,0,0,0
우주일렉트로닉스,65680,2018,0,0.0,0,0,0
우주일렉트로닉스,65680,2019,0,0.0,0,0,0
우주일렉트로닉스,65680,2020,1,0.309656531,0,0,0
파커스,65690,2008,1,0.877139151,0,0,0
파커스,65690,2009,29,4.367191494,0,0,0
파커스,65690,2010,1,0.871916294,0,0,0
파커스,65690,2011,1,0.87163502,0,0,0
파커스,65690,2012,0,0.0,0,0,0
파커스,65690,2013,0,0.0,0,0,0
파커스,65690,2014,0,0.0,0,0,0
파커스,65690,2015,5,0.866191268,0,0,0
파커스,65690,2016,0,0.0,0,0,0
파커스,65690,2017,0,0.0,0,0,0
파커스,65690,2018,1,0.877139151,0,0,0
파커스,65690,2019,0,0.0,0,0,0
파커스,65690,2020,0,0.0,0,0,0
서호전기,65710,2008,1,0.252337128,0,0,0
서호전기,65710,2009,0,0.0,0,0,0
서호전기,65710,2010,1,0.310149938,0,0,0
서호전기,65710,2011,6,0.891383886,0,0,0
서호전기,65710,2012,2,0.576472938,0,0,0
서호전기,65710,2013,0,0.0,0,0,0
서호전기,65710,2014,3,0.56032902,0,0,0
서호전기,65710,2015,2,0.559929252,0,0,0
서호전기,65710,2016,8,1.048350215,0,0,0
서호전기,65710,2017,9,1.804306358,0,0,0
서호전기,65710,2018,0,0.0,0,0,0
서호전기,65710,2019,0,0.0,0,0,0
서호전기,65710,2020,4,0.790495992,0,0,0
씨에스,65770,2008,15,0.489495814,0,0,0
씨에스,65770,2009,0,0.0,0,0,0
씨에스,65770,2010,7,1.176300943,0,0,0
씨에스,65770,2011,1,0.230243638,0,0,0
씨에스,65770,2012,1,0.227616683,0,0,0
씨에스,65770,2013,9,0.41672346,0,0,0
씨에스,65770,2014,16,1.439119846,0,0,0
씨에스,65770,2015,0,0.0,0,0,0
씨에스,65770,2016,2,0.501380324,0,0,0
씨에스,65770,2017,0,0.0,0,0,0
씨에스,65770,2018,11,1.228437424,0,0,0
씨에스,65770,2019,4,0.717978939,0,0,0
씨에스,65770,2020,0,0.0,0,0,0
피더블유제네틱스,65910,2008,0,0.0,1,0,0
바이오빌,65940,2008,0,0.0,0,0,0
바이오빌,65940,2009,0,0.0,0,0,0
바이오빌,65940,2010,0,0.0,0,0,0
바이오빌,65940,2011,0,0.0,0,0,0
바이오빌,65940,2012,0,0.0,0,0,0
바이오빌,65940,2013,0,0.0,0,0,0
바이오빌,65940,2014,0,0.0,0,0,0
바이오빌,65940,2015,0,0.0,0,0,0
바이오빌,65940,2016,0,0.0,0,0,0
바이오빌,65940,2017,0,0.0,0,0,1
바이오빌,65940,2018,8,1.004037261,0,1,0
바이오빌,65940,2019,9,1.250200421,1,0,0
웰크론,65950,2008,4,0.745983124,0,0,0
웰크론,65950,2009,2,0.24828577,0,0,0
웰크론,65950,2010,0,0.0,0,0,0
웰크론,65950,2011,0,0.0,0,0,0
웰크론,65950,2012,3,0.231988102,0,0,0
웰크론,65950,2013,0,0.0,0,0,0
웰크론,65950,2014,2,0.218634859,0,0,0
웰크론,65950,2015,10,0.645959213,0,0,0
웰크론,65950,2016,0,0.0,0,0,0
웰크론,65950,2017,0,0.0,0,0,0
웰크론,65950,2018,7,0.589538455,0,0,0
웰크론,65950,2019,0,0.0,0,0,0
웰크론,65950,2020,3,0.252432287,0,0,0
휴먼텍코리아,66060,2008,0,0.0,0,0,0
휴먼텍코리아,66060,2009,4,0.545136094,0,0,0
휴먼텍코리아,66060,2010,0,0.0,0,0,1
휴먼텍코리아,66060,2011,1,0.237779707,0,1,0
휴먼텍코리아,66060,2012,40,2.588236123,1,0,0
하츠,66130,2008,0,0.0,0,0,0
하츠,66130,2009,0,0.0,0,0,0
하츠,66130,2010,0,0.0,0,0,0
하츠,66130,2011,4,0.802844763,0,0,0
하츠,66130,2012,3,0.596850738,0,0,0
하츠,66130,2013,0,0.0,0,0,0
하츠,66130,2014,0,0.0,0,0,0
하츠,66130,2015,0,0.0,0,0,0
하츠,66130,2016,0,0.0,0,0,0
하츠,66130,2017,0,0.0,0,0,0
하츠,66130,2018,8,0.84566766,0,0,0
하츠,66130,2019,0,0.0,0,0,0
하츠,66130,2020,0,0.0,0,0,0
이노블루,66200,2008,12,0.488201827,1,0,0
에스케이커뮤니케이션즈,66270,2008,19,0.636617482,0,0,0
에스케이커뮤니케이션즈,66270,2009,1,0.200922817,0,0,0
에스케이커뮤니케이션즈,66270,2010,0,0.0,0,0,0
에스케이커뮤니케이션즈,66270,2011,3,0.379935235,0,0,0
에스케이커뮤니케이션즈,66270,2012,3,0.945653021,0,0,0
에스케이커뮤니케이션즈,66270,2013,26,1.778106451,0,0,0
에스케이커뮤니케이션즈,66270,2014,2,0.29438743,0,0,0
에스케이커뮤니케이션즈,66270,2015,2,0.570468903,0,0,0
샤인시스템,66300,2008,7,0.758475244,0,1,0
샤인시스템,66300,2009,18,1.256049871,1,0,0
큐에스아이,66310,2008,1,0.230926961,0,0,0
큐에스아이,66310,2009,0,0.0,0,0,0
큐에스아이,66310,2010,12,0.686386228,0,0,0
큐에스아이,66310,2011,0,0.0,0,0,0
큐에스아이,66310,2012,16,1.477428377,0,0,0
큐에스아이,66310,2013,3,0.24814935,0,0,0
큐에스아이,66310,2014,3,0.737552539,0,0,0
큐에스아이,66310,2015,0,0.0,0,0,0
큐에스아이,66310,2016,0,0.0,0,0,0
큐에스아이,66310,2017,1,0.227040678,0,0,0
큐에스아이,66310,2018,0,0.0,0,0,0
큐에스아이,66310,2019,0,0.0,0,0,0
큐에스아이,66310,2020,5,0.861388147,0,0,0
케이에스리소스,66340,2008,2,0.434107244,0,0,1
케이에스리소스,66340,2009,0,0.0,0,1,0
케이에스리소스,66340,2010,43,2.306838214,1,0,0
티에스엠텍,66350,2008,0,0.0,0,0,0
티에스엠텍,66350,2009,0,0.0,0,0,0
티에스엠텍,66350,2010,1,0.236924008,0,0,0
티에스엠텍,66350,2011,0,0.0,0,0,0
티에스엠텍,66350,2012,0,0.0,0,0,1
티에스엠텍,66350,2013,0,0.0,0,1,0
티에스엠텍,66350,2014,16,1.252033263,1,0,0
체리부로,66360,2017,3,0.836864233,0,0,0
체리부로,66360,2018,1,0.266091853,0,0,0
체리부로,66360,2019,3,0.783685058,0,0,0
체리부로,66360,2020,1,0.253037304,0,0,0
버킷스튜디오,66410,2008,0,0.0,0,0,0
버킷스튜디오,66410,2009,0,0.0,0,0,0
버킷스튜디오,66410,2010,0,0.0,0,0,0
버킷스튜디오,66410,2011,0,0.0,0,0,0
버킷스튜디오,66410,2012,0,0.0,0,0,0
버킷스튜디오,66410,2013,0,0.0,0,0,0
버킷스튜디오,66410,2014,0,0.0,0,0,0
버킷스튜디오,66410,2015,0,0.0,0,0,0
버킷스튜디오,66410,2016,0,0.0,0,0,0
버킷스튜디오,66410,2017,0,0.0,0,0,0
버킷스튜디오,66410,2018,10,1.046124101,0,0,0
버킷스튜디오,66410,2019,4,0.777515084,0,0,0
버킷스튜디오,66410,2020,0,0.0,0,0,0
와이오엠,66430,2008,0,0.0,0,0,0
와이오엠,66430,2009,0,0.0,0,0,0
와이오엠,66430,2010,0,0.0,0,0,0
와이오엠,66430,2011,0,0.0,0,0,0
와이오엠,66430,2012,0,0.0,0,0,0
와이오엠,66430,2013,0,0.0,0,0,0
와이오엠,66430,2014,0,0.0,0,0,0
와이오엠,66430,2015,0,0.0,0,0,0
와이오엠,66430,2016,0,0.0,0,0,0
와이오엠,66430,2017,0,0.0,0,0,0
와이오엠,66430,2018,11,1.026535034,0,0,0
와이오엠,66430,2019,0,0.0,0,0,0
와이오엠,66430,2020,14,1.188475639,0,0,0
우수AMS,66590,2008,0,0.0,0,0,0
우수AMS,66590,2009,1,0.26257059,0,0,0
우수AMS,66590,2010,0,0.0,0,0,0
우수AMS,66590,2011,0,0.0,0,0,0
우수AMS,66590,2012,1,0.290841818,0,0,0
우수AMS,66590,2013,1,0.283907354,0,0,0
우수AMS,66590,2014,0,0.0,0,0,0
우수AMS,66590,2015,0,0.0,0,0,0
우수AMS,66590,2016,1,0.251802415,0,0,0
우수AMS,66590,2017,0,0.0,0,0,0
우수AMS,66590,2018,0,0.0,0,0,0
우수AMS,66590,2019,0,0.0,0,0,0
우수AMS,66590,2020,2,0.472651035,0,0,0
국보디자인,66620,2008,0,0.0,0,0,0
국보디자인,66620,2009,0,0.0,0,0,0
국보디자인,66620,2010,0,0.0,0,0,0
국보디자인,66620,2011,0,0.0,0,0,0
국보디자인,66620,2012,10,0.925843,0,0,0
국보디자인,66620,2013,4,0.228570819,0,0,0
국보디자인,66620,2014,4,0.22582303,0,0,0
국보디자인,66620,2015,0,0.0,0,0,0
국보디자인,66620,2016,0,0.0,0,0,0
국보디자인,66620,2017,0,0.0,0,0,0
국보디자인,66620,2018,0,0.0,0,0,0
국보디자인,66620,2019,1,0.267416745,0,0,0
국보디자인,66620,2020,0,0.0,0,0,0
디스플레이테크,66670,2008,4,0.227555424,0,0,0
디스플레이테크,66670,2009,7,0.852776289,0,0,0
디스플레이테크,66670,2010,0,0.0,0,0,0
디스플레이테크,66670,2011,8,0.758866578,0,0,0
디스플레이테크,66670,2012,1,0.249086007,0,0,0
디스플레이테크,66670,2013,0,0.0,0,0,0
디스플레이테크,66670,2014,1,0.21797058,0,0,0
디스플레이테크,66670,2015,2,0.206802875,0,0,0
디스플레이테크,66670,2016,0,0.0,0,0,0
디스플레이테크,66670,2017,2,0.199175432,0,0,0
디스플레이테크,66670,2018,0,0.0,0,0,0
디스플레이테크,66670,2019,1,0.187521026,0,0,0
디스플레이테크,66670,2020,0,0.0,0,0,0
보광티에스,66690,2008,0,0.0,0,0,0
보광티에스,66690,2009,0,0.0,0,0,1
보광티에스,66690,2010,0,0.0,0,1,0
보광티에스,66690,2011,5,0.548534274,1,0,0
테라젠이텍스,66700,2008,0,0.0,0,0,0
테라젠이텍스,66700,2009,0,0.0,0,0,0
테라젠이텍스,66700,2010,2,0.460542738,0,0,0
테라젠이텍스,66700,2011,1,0.451036215,0,0,0
테라젠이텍스,66700,2012,4,0.89137125,0,0,0
테라젠이텍스,66700,2013,2,0.887099802,0,0,0
테라젠이텍스,66700,2014,0,0.0,0,0,0
테라젠이텍스,66700,2015,4,0.865898252,0,0,0
테라젠이텍스,66700,2016,0,0.0,0,0,0
테라젠이텍스,66700,2017,1,0.264162719,0,0,0
테라젠이텍스,66700,2018,8,0.251740634,0,0,0
테라젠이텍스,66700,2019,13,0.491041452,0,0,0
테라젠이텍스,66700,2020,11,0.97189939,0,0,0
씨씨에스충북방송,66790,2008,0,0.0,0,0,0
씨씨에스충북방송,66790,2009,2,0.276716828,0,0,0
씨씨에스충북방송,66790,2010,7,1.652416348,0,0,0
씨씨에스충북방송,66790,2011,7,1.652043343,0,0,0
씨씨에스충북방송,66790,2012,16,1.367409378,0,0,0
씨씨에스충북방송,66790,2013,0,0.0,0,0,0
씨씨에스충북방송,66790,2014,1,0.269443631,0,0,0
씨씨에스충북방송,66790,2015,3,0.304011405,0,0,0
씨씨에스충북방송,66790,2016,12,0.911566168,0,0,0
씨씨에스충북방송,66790,2017,0,0.0,0,0,0
씨씨에스충북방송,66790,2018,1,0.27990517,0,0,0
아이드림,66850,2008,31,1.970580071,1,0,0
디에이피,66900,2008,1,0.385497242,0,0,0
디에이피,66900,2009,9,2.274683237,0,0,0
디에이피,66900,2010,16,1.913374364,0,0,0
디에이피,66900,2011,7,1.535511911,0,0,0
디에이피,66900,2012,0,0.0,0,0,0
디에이피,66900,2013,2,0.56951499,0,0,0
디에이피,66900,2014,0,0.0,0,0,0
디에이피,66900,2015,1,0.276732117,0,0,0
디에이피,66900,2016,6,0.25686568,0,0,0
디에이피,66900,2017,0,0.0,0,0,0
디에이피,66900,2018,0,0.0,0,0,0
디에이피,66900,2019,1,0.252204597,0,0,0
디에이피,66900,2020,0,0.0,0,0,0
손오공,66910,2008,0,0.0,0,0,0
손오공,66910,2009,1,0.180903077,0,0,0
손오공,66910,2010,4,0.249285594,0,0,0
손오공,66910,2011,0,0.0,0,0,0
손오공,66910,2012,0,0.0,0,0,0
손오공,66910,2013,1,0.208232969,0,0,0
손오공,66910,2014,1,0.20040603,0,0,0
손오공,66910,2015,3,0.598558858,0,0,0
손오공,66910,2016,4,0.576569438,0,0,0
손오공,66910,2017,3,0.570142552,0,0,0
손오공,66910,2018,0,0.0,0,0,0
손오공,66910,2019,0,0.0,0,0,0
손오공,66910,2020,0,0.0,0,0,0
에스디,66930,2008,0,0.0,0,0,0
에스디,66930,2009,1,0.259502858,0,0,0
엘앤에프,66970,2008,0,0.0,0,0,0
엘앤에프,66970,2009,1,0.293823093,0,0,0
엘앤에프,66970,2010,3,0.580875635,0,0,0
엘앤에프,66970,2011,2,0.547869265,0,0,0
엘앤에프,66970,2012,1,0.266507149,0,0,0
엘앤에프,66970,2013,0,0.0,0,0,0
엘앤에프,66970,2014,2,0.522004187,0,0,0
엘앤에프,66970,2015,7,0.758905113,0,0,0
엘앤에프,66970,2016,5,0.502394438,0,0,0
엘앤에프,66970,2017,0,0.0,0,0,0
엘앤에프,66970,2018,0,0.0,0,0,0
엘앤에프,66970,2019,0,0.0,0,0,0
엘앤에프,66970,2020,0,0.0,0,0,0
이엔코퍼레이션,66980,2008,0,0.0,0,0,0
이엔코퍼레이션,66980,2009,0,0.0,0,0,0
이엔코퍼레이션,66980,2010,0,0.0,0,0,0
이엔코퍼레이션,66980,2011,0,0.0,0,0,0
이엔코퍼레이션,66980,2012,0,0.0,0,0,0
이엔코퍼레이션,66980,2013,0,0.0,0,0,0
이엔코퍼레이션,66980,2014,0,0.0,0,0,0
이엔코퍼레이션,66980,2015,0,0.0,0,0,0
이엔코퍼레이션,66980,2016,0,0.0,0,0,0
이엔코퍼레이션,66980,2017,0,0.0,0,0,0
이엔코퍼레이션,66980,2018,0,0.0,0,0,0
이엔코퍼레이션,66980,2019,0,0.0,0,0,0
이엔코퍼레이션,66980,2020,0,0.0,0,0,0
조이시티,67000,2008,0,0.0,0,0,0
조이시티,67000,2009,0,0.0,0,0,0
조이시티,67000,2010,0,0.0,0,0,0
조이시티,67000,2011,2,0.235837281,0,0,0
조이시티,67000,2012,0,0.0,0,0,0
조이시티,67000,2013,0,0.0,0,0,0
조이시티,67000,2014,2,0.273676932,0,0,0
조이시티,67000,2015,1,0.267494887,0,0,0
조이시티,67000,2016,3,0.252532303,0,0,0
조이시티,67000,2017,0,0.0,0,0,0
조이시티,67000,2018,0,0.0,0,0,0
조이시티,67000,2019,0,0.0,0,0,0
조이시티,67000,2020,1,0.242699146,0,0,0
이씨에스텔레콤,67010,2008,3,0.560935855,0,0,0
이씨에스텔레콤,67010,2009,5,0.816971987,0,0,0
이씨에스텔레콤,67010,2010,6,1.350730956,0,0,0
이씨에스텔레콤,67010,2011,0,0.0,0,0,0
이씨에스텔레콤,67010,2012,5,0.503246009,0,0,0
이씨에스텔레콤,67010,2013,0,0.0,0,0,0
이씨에스텔레콤,67010,2014,0,0.0,0,0,0
이씨에스텔레콤,67010,2015,0,0.0,0,0,0
이씨에스텔레콤,67010,2016,0,0.0,0,0,0
이씨에스텔레콤,67010,2017,0,0.0,0,0,0
이씨에스텔레콤,67010,2018,0,0.0,0,0,0
이씨에스텔레콤,67010,2019,0,0.0,0,0,0
이씨에스텔레콤,67010,2020,0,0.0,0,0,0
대화제약,67080,2008,0,0.0,0,0,0
대화제약,67080,2009,3,0.69286412,0,0,0
대화제약,67080,2010,0,0.0,0,0,0
대화제약,67080,2011,1,0.22603412,0,0,0
대화제약,67080,2012,17,0.901722133,0,0,0
대화제약,67080,2013,3,0.657013267,0,0,0
대화제약,67080,2014,0,0.0,0,0,0
대화제약,67080,2015,0,0.0,0,0,0
대화제약,67080,2016,1,0.252281517,0,0,0
대화제약,67080,2017,1,0.234134212,0,0,0
대화제약,67080,2018,0,0.0,0,0,0
대화제약,67080,2019,0,0.0,0,0,0
대화제약,67080,2020,0,0.0,0,0,0
클루넷,67130,2008,10,0.260976225,0,0,0
클루넷,67130,2009,0,0.0,0,0,1
클루넷,67130,2010,1,0.250250876,0,1,0
클루넷,67130,2011,41,1.198511943,1,0,0
아프리카티비,67160,2008,0,0.0,0,0,0
아프리카티비,67160,2009,0,0.0,0,0,0
아프리카티비,67160,2010,0,0.0,0,0,0
아프리카티비,67160,2011,0,0.0,0,0,0
아프리카티비,67160,2012,0,0.0,0,0,0
아프리카티비,67160,2013,0,0.0,0,0,0
아프리카티비,67160,2014,0,0.0,0,0,0
아프리카티비,67160,2015,0,0.0,0,0,0
아프리카티비,67160,2016,0,0.0,0,0,0
아프리카티비,67160,2017,0,0.0,0,0,0
아프리카티비,67160,2018,1,0.276932031,0,0,0
아프리카티비,67160,2019,1,0.2722314,0,0,0
아프리카티비,67160,2020,1,0.264880031,0,0,0
오텍,67170,2008,0,0.0,0,0,0
오텍,67170,2009,2,0.244773015,0,0,0
오텍,67170,2010,2,0.465450585,0,0,0
오텍,67170,2011,0,0.0,0,0,0
오텍,67170,2012,0,0.0,0,0,0
오텍,67170,2013,9,0.760664523,0,0,0
오텍,67170,2014,7,0.338190287,0,0,0
오텍,67170,2015,7,1.091882944,0,0,0
오텍,67170,2016,5,0.75878495,0,0,0
오텍,67170,2017,2,0.501524091,0,0,0
오텍,67170,2018,0,0.0,0,0,0
오텍,67170,2019,0,0.0,0,0,0
오텍,67170,2020,6,0.232725292,0,0,0
멀티캠퍼스,67280,2008,0,0.0,0,0,0
멀티캠퍼스,67280,2009,3,0.23138915,0,0,0
멀티캠퍼스,67280,2010,0,0.0,0,0,0
멀티캠퍼스,67280,2011,5,0.980013996,0,0,0
멀티캠퍼스,67280,2012,0,0.0,0,0,0
멀티캠퍼스,67280,2013,1,0.290009499,0,0,0
멀티캠퍼스,67280,2014,1,0.278913021,0,0,0
멀티캠퍼스,67280,2015,1,0.276163876,0,0,0
멀티캠퍼스,67280,2016,0,0.0,0,0,0
멀티캠퍼스,67280,2017,3,0.26785931,0,0,0
멀티캠퍼스,67280,2018,0,0.0,0,0,0
멀티캠퍼스,67280,2019,13,1.814242959,0,0,0
멀티캠퍼스,67280,2020,0,0.0,0,0,0
제이더블유신약,67290,2008,0,0.0,0,0,0
제이더블유신약,67290,2009,0,0.0,0,0,0
제이더블유신약,67290,2010,0,0.0,0,0,0
제이더블유신약,67290,2011,0,0.0,0,0,0
제이더블유신약,67290,2012,0,0.0,0,0,0
제이더블유신약,67290,2013,0,0.0,0,0,0
제이더블유신약,67290,2014,0,0.0,0,0,0
제이더블유신약,67290,2015,0,0.0,0,0,0
제이더블유신약,67290,2016,0,0.0,0,0,0
제이더블유신약,67290,2017,0,0.0,0,0,0
제이더블유신약,67290,2018,5,0.205015764,0,0,0
제이더블유신약,67290,2019,0,0.0,0,0,0
제이더블유신약,67290,2020,0,0.0,0,0,0
하나마이크론,67310,2008,0,0.0,0,0,0
하나마이크론,67310,2009,0,0.0,0,0,0
하나마이크론,67310,2010,0,0.0,0,0,0
하나마이크론,67310,2011,0,0.0,0,0,0
하나마이크론,67310,2012,0,0.0,0,0,0
하나마이크론,67310,2013,0,0.0,0,0,0
하나마이크론,67310,2014,9,0.818110049,0,0,0
하나마이크론,67310,2015,0,0.0,0,0,0
하나마이크론,67310,2016,0,0.0,0,0,0
하나마이크론,67310,2017,2,0.236436725,0,0,0
하나마이크론,67310,2018,6,0.471679538,0,0,0
하나마이크론,67310,2019,0,0.0,0,0,0
하나마이크론,67310,2020,1,0.231060877,0,0,0
아스트,67390,2014,0,0.0,0,0,0
아스트,67390,2015,0,0.0,0,0,0
아스트,67390,2016,0,0.0,0,0,0
아스트,67390,2017,0,0.0,0,0,0
아스트,67390,2018,2,0.259875655,0,0,0
아스트,67390,2019,0,0.0,0,0,0
아스트,67390,2020,1,0.245263383,0,0,0
엔브이에이치코리아,67570,2013,1,0.225114301,0,0,0
엔브이에이치코리아,67570,2014,3,0.44835636,0,0,0
엔브이에이치코리아,67570,2015,47,1.148863316,0,0,0
엔브이에이치코리아,67570,2016,0,0.0,0,0,0
엔브이에이치코리아,67570,2017,5,0.535924196,0,0,0
엔브이에이치코리아,67570,2018,1,0.248204961,0,0,0
엔브이에이치코리아,67570,2019,0,0.0,0,0,0
엔브이에이치코리아,67570,2020,3,0.233712867,0,0,0
에이치엘비생명과학,67630,2008,0,0.0,0,0,0
에이치엘비생명과학,67630,2009,0,0.0,0,0,0
에이치엘비생명과학,67630,2010,0,0.0,0,0,0
에이치엘비생명과학,67630,2011,0,0.0,0,0,0
에이치엘비생명과학,67630,2012,0,0.0,0,0,0
에이치엘비생명과학,67630,2013,0,0.0,0,0,0
에이치엘비생명과학,67630,2014,0,0.0,0,0,0
에이치엘비생명과학,67630,2015,3,0.238436878,0,0,0
에이치엘비생명과학,67630,2016,0,0.0,0,0,0
에이치엘비생명과학,67630,2017,0,0.0,0,0,0
에이치엘비생명과학,67630,2018,0,0.0,0,0,0
에이치엘비생명과학,67630,2019,0,0.0,0,0,0
에이치엘비생명과학,67630,2020,0,0.0,0,0,0
로지시스,67730,2015,5,0.285870492,0,0,0
로지시스,67730,2016,19,1.137228727,0,0,0
로지시스,67730,2017,9,0.27386114,0,0,0
로지시스,67730,2018,0,0.0,0,0,0
로지시스,67730,2019,0,0.0,0,0,0
로지시스,67730,2020,2,0.490124226,0,0,0
세진티에스,67770,2008,0,0.0,0,0,0
세진티에스,67770,2009,0,0.0,0,0,0
세진티에스,67770,2010,1,0.296631575,0,0,0
세진티에스,67770,2011,0,0.0,0,0,0
세진티에스,67770,2012,0,0.0,0,0,0
세진티에스,67770,2013,0,0.0,0,0,0
세진티에스,67770,2014,4,1.0142349,0,0,0
세진티에스,67770,2015,0,0.0,0,0,0
세진티에스,67770,2016,1,0.249854565,0,0,0
세진티에스,67770,2017,0,0.0,0,0,0
세진티에스,67770,2018,0,0.0,0,0,0
세진티에스,67770,2019,0,0.0,0,0,0
세진티에스,67770,2020,0,0.0,0,0,0
바이나믹,67850,2008,0,0.0,0,1,0
바이나믹,67850,2009,5,0.237427354,1,0,0
와이엔텍,67900,2008,0,0.0,0,0,0
와이엔텍,67900,2009,0,0.0,0,0,0
와이엔텍,67900,2010,1,0.241096869,0,0,0
와이엔텍,67900,2011,0,0.0,0,0,0
와이엔텍,67900,2012,0,0.0,0,0,0
와이엔텍,67900,2013,3,0.230212167,0,0,0
와이엔텍,67900,2014,0,0.0,0,0,0
와이엔텍,67900,2015,1,0.228397056,0,0,0
와이엔텍,67900,2016,0,0.0,0,0,0
와이엔텍,67900,2017,0,0.0,0,0,0
와이엔텍,67900,2018,0,0.0,0,0,0
와이엔텍,67900,2019,0,0.0,0,0,0
와이엔텍,67900,2020,0,0.0,0,0,0
이글루코퍼레이션,67920,2010,0,0.0,0,0,0
이글루코퍼레이션,67920,2011,0,0.0,0,0,0
이글루코퍼레이션,67920,2012,0,0.0,0,0,0
이글루코퍼레이션,67920,2013,0,0.0,0,0,0
이글루코퍼레이션,67920,2014,0,0.0,0,0,0
이글루코퍼레이션,67920,2015,0,0.0,0,0,0
이글루코퍼레이션,67920,2016,0,0.0,0,0,0
이글루코퍼레이션,67920,2017,0,0.0,0,0,0
이글루코퍼레이션,67920,2018,0,0.0,0,0,0
이글루코퍼레이션,67920,2019,0,0.0,0,0,0
이글루코퍼레이션,67920,2020,0,0.0,0,0,0
티이씨,67950,2008,28,1.837337732,0,1,0
도이치모터스,67990,2008,0,0.0,0,0,0
도이치모터스,67990,2009,2,0.232427597,0,0,0
도이치모터스,67990,2010,1,0.285193473,0,0,0
도이치모터스,67990,2011,11,1.588391304,0,0,0
도이치모터스,67990,2012,0,0.0,0,0,0
도이치모터스,67990,2013,8,1.249159127,0,0,0
도이치모터스,67990,2014,6,0.996186376,0,0,0
도이치모터스,67990,2015,0,0.0,0,0,0
도이치모터스,67990,2016,3,0.487333238,0,0,0
도이치모터스,67990,2017,0,0.0,0,0,0
도이치모터스,67990,2018,0,0.0,0,0,0
도이치모터스,67990,2019,0,0.0,0,0,0
도이치모터스,67990,2020,12,1.140773892,0,0,0
팬엔터테인먼트,68050,2008,10,1.303274542,0,0,0
팬엔터테인먼트,68050,2009,0,0.0,0,0,0
팬엔터테인먼트,68050,2010,0,0.0,0,0,0
팬엔터테인먼트,68050,2011,1,0.243341222,0,0,0
팬엔터테인먼트,68050,2012,3,0.242771506,0,0,0
팬엔터테인먼트,68050,2013,1,0.235785529,0,0,0
팬엔터테인먼트,68050,2014,0,0.0,0,0,0
팬엔터테인먼트,68050,2015,3,0.458311319,0,0,0
팬엔터테인먼트,68050,2016,0,0.0,0,0,0
팬엔터테인먼트,68050,2017,3,0.655403897,0,0,0
팬엔터테인먼트,68050,2018,1,0.217212424,0,0,0
팬엔터테인먼트,68050,2019,2,0.367536575,0,0,0
팬엔터테인먼트,68050,2020,0,0.0,0,0,0
KCW,68060,2008,0,0.0,0,0,0
KCW,68060,2009,0,0.0,0,0,0
KCW,68060,2010,0,0.0,0,0,0
KCW,68060,2011,0,0.0,0,0,0
KCW,68060,2012,4,0.750715524,0,0,1
KCW,68060,2013,0,0.0,0,1,0
KCW,68060,2014,8,0.928826869,1,0,0
케이엔씨글로벌,68150,2008,0,0.0,0,0,0
케이엔씨글로벌,68150,2009,0,0.0,0,0,0
케이엔씨글로벌,68150,2010,0,0.0,0,0,0
케이엔씨글로벌,68150,2011,0,0.0,0,0,0
케이엔씨글로벌,68150,2012,0,0.0,0,0,0
케이엔씨글로벌,68150,2013,0,0.0,0,0,0
케이엔씨글로벌,68150,2014,0,0.0,0,0,1
케이엔씨글로벌,68150,2015,8,1.252833635,0,1,0
다원시스,68240,2010,0,0.0,0,0,0
다원시스,68240,2011,0,0.0,0,0,0
다원시스,68240,2012,0,0.0,0,0,0
다원시스,68240,2013,4,0.221407205,0,0,0
다원시스,68240,2014,0,0.0,0,0,0
다원시스,68240,2015,0,0.0,0,0,0
다원시스,68240,2016,0,0.0,0,0,0
다원시스,68240,2017,0,0.0,0,0,0
다원시스,68240,2018,0,0.0,0,0,0
다원시스,68240,2019,2,0.243607119,0,0,0
다원시스,68240,2020,3,0.24266313,0,0,0
셀트리온,68270,2008,1,0.444600195,0,0,0
셀트리온,68270,2009,3,0.887095094,0,0,0
셀트리온,68270,2010,0,0.0,0,0,0
셀트리온,68270,2011,0,0.0,0,0,0
셀트리온,68270,2012,1,0.438734859,0,0,0
셀트리온,68270,2013,5,0.888365597,0,0,0
셀트리온,68270,2014,0,0.0,0,0,0
셀트리온,68270,2015,0,0.0,0,0,0
셀트리온,68270,2016,5,1.000004649,0,0,0
일신바이오베이스,68330,2008,0,0.0,0,0,0
일신바이오베이스,68330,2009,0,0.0,0,0,0
